"Fenoxaprop-P ethyl ester";"Emissions to soil";"agricultural";"kg";"b6e37022-cef7-4b2a-9e1e-f6ae4a0503e7";"Fenoxaprop-P ethyl ester";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, RLA";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Phosphorus";"Emissions to water";"river";"kg";"b2631209-8374-431e-b7d5-56c96c6b6d79";"Phosphorus";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Methane, dichlorodifluoro-, CFC-12";"Emissions to air";"low. pop.";"kg";"e93ba406-3df8-4e34-be54-0d556b2bb629";"Methane, dichlorodifluoro-, CFC-12";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, lake, RNA";"Resources";"in water";"m3";"1acb026e-9de6-48fe-9e0d-be4d24125bbc";"Water, lake";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Nitrogen";"Emissions to water";"groundwater";"kg";"0c150bb4-fd1a-43f8-b6c9-5dfda8dadb6c";"Nitrogen";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Methane, tetrachloro-, CFC-10";"Emissions to air";;"kg";"86d12e70-0c64-4ecf-ba52-114fa0c5d402";"Methane, tetrachloro-, R-10";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydrocarbons, unspecified";"Emissions to water";;"kg";"e620a933-c348-4e7e-8893-ab0a0f681c7e";"Hydrocarbons, unspecified";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Oil, crude";"Resources";"in ground";"kg";"88d06db9-59a1-4719-9174-afeb1fa4026a";"Oil, crude, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, FR";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Copper";"Emissions to air";"low. pop., long-term";"kg";"fd153f15-1d16-410a-91fa-04d205e36c43";"Copper";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Carbon dioxide, in air";"Resources";"in air";"kg";"cc6a1abb-b123-4ca6-8f16-38209df609be";"Carbon dioxide, in air";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Silver-110";"Emissions to water";"river";"kBq";"9f826bcb-5efc-4977-93f2-8415e3f957df";"Silver-110";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Water, RU";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Benfluralin";"Emissions to soil";"agricultural";"kg";"b8e2b298-278c-49db-aa87-372842ad96a0";"Benfluralin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Clodinafop-propargyl";"Emissions to soil";"agricultural";"kg";"29fba89c-b900-4160-a5f1-129916933bca";"Clodinafop-propargyl";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, DE";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Mepiquat chloride";"Emissions to soil";"agricultural";"kg";"6008086f-5522-493a-8bfe-60e6d0d53b34";"Mepiquat chloride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Spinosad";"Emissions to soil";"agricultural";"kg";"f7340d88-d66b-45c8-89af-251646b2c12e";"Spinosad";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ozone";"Emissions to air";"high. pop.";"kg";"d4f71fc2-2fb6-4d80-b3cd-6e4f197a114f";"Ozone";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Kaolinite";"Resources";"in ground";"kg";"ee540366-b970-46af-94d8-4c253ded5577";"Kaolinite, 24% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydrocarbons, aliphatic, unsaturated";"Emissions to water";;"kg";"ef7bc7b8-f85b-4687-9cb1-eb60384650fa";"Hydrocarbons, aliphatic, unsaturated";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Sulfentrazone";"Emissions to air";"low. pop.";"kg";"72ed39ea-c75e-4f41-ab03-8f1661c19a21";"Sulfentrazone";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Butane";"Emissions to air";"low. pop.";"kg";"fa5512cf-04a2-4014-8e96-d3e2d137f0df";"Butane";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Copper, 0.97% in sulfide, Cu 0.36% and Mo 4.1E-2% in crude ore";"Resources";"in ground";"kg";"19988f5b-a9a6-48f3-9e8e-150b66a1bf12";"Copper, 0.97% in sulfide, Cu 0.36% and Mo 4.1E-2% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Zinc";"Emissions to soil";"industrial";"kg";"b88999ec-84fd-462d-9dec-7e20a4636a58";"Zinc";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Nickel";"Emissions to soil";"industrial";"kg";"a72a45ee-395a-4d25-b893-9d183e43e76e";"Nickel";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Dolomite";"Resources";"in ground";"kg";"c7aee986-b7d8-4ad9-ad45-1ac0d68e6b78";"Dolomite, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Lead";"Emissions to air";;"kg";"8e123669-94d3-41d8-9480-a79211fe7c43";"Lead";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, unspecified natural origin, FR";"Resources";"in water";"m3";"831f249e-53f2-49cf-a93c-7cee105f048e";"Water, unspecified natural origin";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Butene";"Emissions to water";"river";"kg";"6ce302db-96b8-4a21-9237-050ecde39aee";"Butene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Magnesium";"Emissions to air";"low. pop., long-term";"kg";"59542265-cf1b-4ad9-8477-699179fe2b2b";"Magnesium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, unspecified natural origin, TH";"Resources";"in water";"m3";"831f249e-53f2-49cf-a93c-7cee105f048e";"Water, unspecified natural origin";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Peat";"Resources";"biotic";"kg";"c5035ce2-5ee5-431f-a287-4b25da42be74";"Peat, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Styrene";"Emissions to air";"low. pop.";"kg";"2d456fb8-592b-46a7-97f0-81fc2a18e587";"Styrene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Iodine-133";"Emissions to air";"low. pop.";"kBq";"eadea134-34d3-4581-9b0b-a59533dfd526";"Iodine-133";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Fluoride";"Emissions to water";"groundwater, long-term";"kg";"7ae3e6e8-75e6-4566-b18f-6d848086c4e5";"Fluoride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, to dump site, residual material landfill";"Resources";"land";"m2";"8f5c8cb3-dccd-45da-9f1f-d1c61cd789c3";"Transformation, to dump site, residual material landfill";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Sulfur";"Emissions to water";"river";"kg";"16d8a28a-bf21-46ff-ae18-6da39e53fa17";"Sulfur";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Foramsulfuron";"Emissions to soil";"agricultural";"kg";"b11d2f9f-1fee-49ca-aef6-de238b8f98c9";"Foramsulfuron";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Carbon monoxide, land transformation";"Emissions to air";"low. pop.";"kg";"b821ad93-ba6a-4d74-b6ae-ca12cd9563d7";"Carbon monoxide, biogenic";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Prometryn";"Emissions to soil";"agricultural";"kg";"7000de19-18c4-4bfd-90a2-9b1f2346eb99";"Prometryn";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Organic carbon";"Emissions to soil";;"kg";"037e5948-8f69-4e1e-be26-94e881d67fe3";"Carbon, organic bound";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Paraffins";"Emissions to air";"high. pop.";"kg";"428e384f-5146-4023-9e62-cca1db3ed321";"Paraffins";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"TiO2, 95% in rutile, 0.40% in crude ore";"Resources";"in ground";"kg";"ec0fa5ce-51b4-4792-a8e8-c4ee668eddc3";"TiO2, 95% in rutile, 0.40% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Vermiculite";"Resources";"in ground";"kg";"bea19217-6a28-4711-8142-2e71090c0b46";"Vermiculite, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, RU";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Water, AU";"Emissions to water";"groundwater";"m3";"6e9312ec-1e02-4232-9589-0746bc67d4e6";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"NMVOC, non-methane volatile organic compounds, unspecified origin";"Emissions to air";;"kg";"d3260d0e-8203-4cbb-a45a-6a13131a5108";"NMVOC, non-methane volatile organic compounds, unspecified origin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Acetone";"Emissions to water";"river";"kg";"0e8f17d0-3e52-4f6f-bef9-60f6007a7aab";"Acetone";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Particulates, > 2.5 um, and < 10um";"Emissions to air";"low. pop., long-term";"kg";"5716c728-bd33-414d-8691-16e5534f5d37";"Particulates, > 2.5 um, and < 10um";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Uranium-238";"Emissions to water";"river";"kBq";"ab9983bf-92f0-4e39-81b2-09c874a002cc";"Uranium-238";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"2-Methyl-1-propanol";"Emissions to air";"high. pop.";"kg";"e2d860e3-1038-4386-a5f1-25ad75d18bbd";"2-Methyl-1-propanol";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"DOC, Dissolved Organic Carbon";"Emissions to water";"groundwater";"kg";"73eed463-4986-4d81-8bae-60dae5be49d0";"DOC, Dissolved Organic Carbon";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethene";"Emissions to water";"river";"kg";"fe8f6da1-2dc8-4df8-8aea-d0675be0dfcf";"Ethene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Napropamide";"Emissions to soil";"agricultural";"kg";"9122eb15-12c8-4621-a036-209f6c06e3fb";"Napropamide";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethanol, 2-ethoxy-";"Emissions to water";"river";"kg";"6192f17c-9390-4381-9e58-99e384428da5";"Ethylene glycol monoethyl ether";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, CA";"Emissions to water";"groundwater";"m3";"6e9312ec-1e02-4232-9589-0746bc67d4e6";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Fluosilicic acid";"Emissions to water";;"kg";"2061c1e1-6a81-47ad-8a1d-81dd30783f2c";"Fluosilicic acid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Iron";"Emissions to air";"high. pop.";"kg";"32cd0492-c0cb-4898-a2b1-675eedc5b688";"Iron";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Manganese";"Emissions to water";;"kg";"10cbd2f7-c41b-4bb4-b636-d8fc15cf0282";"Manganese";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethanol, 2-ethoxy-";"Emissions to air";"high. pop.";"kg";"ffa34df1-d949-48e3-b602-183eee5df605";"Ethylene glycol monoethyl ether";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Sodium nitrate";"Resources";"in ground";"kg";"a2a4f255-ad47-4cf8-b6a9-e10885d61407";"Sodium nitrate, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Diazinon";"Emissions to soil";"agricultural";"kg";"c4302ab1-eb6d-458b-86ad-f7d7d4df411e";"Diazinon";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Copper";"Emissions to water";"ocean";"kg";"d8f9ccf6-fd32-4348-83c0-1cee724af9ae";"Copper, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Chromium IV";"Emissions to air";"high. pop.";"kg";"44ad40d4-40ce-482a-8c42-40c111db1c05";"Chromium IV";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Picoxystrobin";"Emissions to soil";"agricultural";"kg";"1a7fba0e-91a3-4ac2-a58e-44575eeed078";"Picoxystrobin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Occupation, permanent crop";"Resources";"land";"m2a";"e9007a6f-7244-44d4-a561-91ae1b6c6cfc";"Occupation, permanent crop";"93a60a56-a3c8-21da-a746-0800200c9a66";"Area*time";"c7266b67-4ea2-457f-b391-9b94e26e195a";"m2*a";1
"Magnesite";"Resources";"in ground";"kg";"d2bf022d-9cbf-4f19-a8ec-7f507746942b";"Magnesite, 60% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, river, IT";"Resources";"in water";"m3";"8c75e7ab-8ab8-41e4-b394-c166ff5b050d";"Water, river";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Aniline";"Emissions to water";"river";"kg";"ca389e38-d086-4527-914c-9c09ea14ae4d";"Aniline";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, PL";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Captan";"Emissions to soil";"agricultural";"kg";"718a3fe1-6ad8-42b6-8869-db317e79c03d";"Captan";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Borate";"Emissions to water";"river";"kg";"0a11b30c-b502-414a-8b73-31375233cc17";"Borate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Aluminium";"Emissions to air";"high. pop.";"kg";"6f0b8b7c-3888-4174-b7e3-916d42d678ee";"Aluminium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, from forest";"Resources";"land";"m2";"0930b6b8-d9c6-4462-966f-ac7495b63bed";"Transformation, from forest";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Phenol, pentachloro-";"Emissions to air";"low. pop.";"kg";"dc46afa7-0142-49e8-a353-ab6a1327bbc8";"Phenol, pentachloro-";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Isoprene";"Emissions to air";;"kg";"0c209634-80bb-4909-8442-3189b7cb01d7";"Isoprene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ammonium, ion";"Emissions to water";"groundwater, long-term";"kg";"130cedc6-f6ed-4f1b-bd1e-881177f79e74";"Ammonium, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Cadmium";"Emissions to air";"high. pop.";"kg";"36e53653-1338-42c7-816c-f6667809e0b1";"Cadmium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, NL";"Emissions to water";"groundwater";"m3";"6e9312ec-1e02-4232-9589-0746bc67d4e6";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Transformation, to seabed, infrastructure";"Resources";"land";"m2";"c7d2cf2d-0d21-45f7-9769-b07f3e53b76a";"Transformation, to industrial area, benthos";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Scandium";"Emissions to air";"high. pop.";"kg";"bba88093-bd9b-4b95-b869-74e718b796dc";"Scandium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, to forest, intensive";"Resources";"land";"m2";"994d61de-fbb0-4187-a4d4-b11c3c2b9102";"Transformation, to forest, intensive, normal";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"1-Pentene";"Emissions to air";"high. pop.";"kg";"8cbaa905-41b0-4327-8403-bf1c8eb25429";"1-Pentene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Terpenes";"Emissions to air";"low. pop.";"kg";"10b69d7a-018d-44c6-9a5e-e67fc9475b86";"Terpenes";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Clay, unspecified";"Resources";"in ground";"kg";"f7519ca9-5ffc-41c3-a33e-806da82cfc0e";"Clay, unspecified, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, GB";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Polonium-210";"Emissions to water";"groundwater";"kBq";"48725db0-ff99-4074-90a0-bb22165432bb";"Polonium-210";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Trimethylamine";"Emissions to air";"high. pop.";"kg";"37d7d60d-3682-4da4-aa64-99c51b5d524b";"Trimethylamine";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a";"Emissions to air";"low. pop.";"kg";"16fcd4f9-0bb8-4b84-8334-3ffb1a17aa74";"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Potassium-40";"Emissions to air";"low. pop.";"kBq";"7069a2cd-257a-4a29-b10f-1e21ed853709";"Potassium-40";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"1-Propanol";"Emissions to air";"high. pop.";"kg";"4a6af581-af93-4d79-9f45-a5c43f463bbb";"Propanol";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fentin hydroxide";"Emissions to soil";"agricultural";"kg";"4dd95929-09d1-4c60-8792-4c9b6404d168";"Fentin hydroxide";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Carbon";"Emissions to soil";"agricultural";"kg";"62859da4-f3c5-417b-a575-8b00d8d658b1";"Carbon";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, to permanent crop";"Resources";"land";"m2";"6e02ccfc-9eb5-4a51-be9a-870c1087c833";"Transformation, to permanent crop";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Helium";"Emissions to air";"low. pop.";"kg";"76c79f4e-3cda-428e-b8f0-0ba8bbf272b6";"Helium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"COD, Chemical Oxygen Demand";"Emissions to water";"groundwater";"kg";"be10dd54-eb4d-48ae-9e14-7d79ce8b170d";"COD, Chemical Oxygen Demand";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, FI";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Stibnite";"Resources";"in ground";"kg";"3e0034cd-21d6-4582-9fbf-09c26edd05df";"Stibnite, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"m-Xylene";"Emissions to air";"high. pop.";"kg";"10571d92-ea97-4ac6-adb6-b25893a631cb";"m-Xylene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Occupation, forest, extensive";"Resources";"land";"m2a";"2925111b-3464-4e34-9d02-b73c1c033e91";"Occupation, tropical rain forest";"93a60a56-a3c8-21da-a746-0800200c9a66";"Area*time";"c7266b67-4ea2-457f-b391-9b94e26e195a";"m2*a";1
"Water, GR";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Isoprene";"Emissions to air";"low. pop.";"kg";"bf633941-aa40-4c37-b361-b5cbfb1089f5";"Isoprene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydrogen sulfide";"Emissions to air";"high. pop.";"kg";"e3cfaa07-9b68-4461-a06f-a0e4e59d41d3";"Hydrogen sulfide";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, CZ";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Urea";"Emissions to water";"river";"kg";"493d1ae0-4f36-4279-9c5e-0c40fb029950";"Urea";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Chloride";"Emissions to soil";"industrial";"kg";"b1991748-2151-4b51-8cdb-a8b4203677dc";"Chloride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
